article_id,source_id,url,title,fetched_at_utc,published_raw,published_at,event_time_utc,period_year,period_month,ENTRY_EXIT,LAUNCH_PRODUCT,PRICE_ACTION,RECALL_QUALITY,CAPACITY_SUPPLY,DEALER_NETWORK,EV_POLICY_INFRA
626c98ace46091d6,businesstech_motoring,https://businesstech.co.za/news/motoring/847949/big-changes-coming-for-major-diesel-users-in-south-africa/,Big changes coming for major diesel users in South Africa,2026-01-19T02:44:25Z,2026-01-18T08:00:00+00:00,2026-01-18T08:00:00Z,2026-01-18 08:00:00+00:00,2026,1,0,0,0,0,0,0,0
c6e4313a65e9d044,businesstech_motoring,https://businesstech.co.za/news/motoring/847979/changes-to-legal-limit-when-drinking-and-driving-in-south-africa/,Changes to legal limit when drinking and driving in South Africa,2026-01-19T02:44:25Z,2026-01-15T12:00:00+00:00,2026-01-15T12:00:00Z,2026-01-15 12:00:00+00:00,2026,1,0,0,0,0,0,0,0
0ef2ea367b3a762a,businesstech_motoring,https://businesstech.co.za/news/motoring/847761/petrol-price-reality-check-for-south-africans/,Petrol price reality check for South African motorists,2026-01-19T02:44:25Z,2026-01-13T11:30:00+00:00,2026-01-13T11:30:00Z,2026-01-13 11:30:00+00:00,2026,1,0,0,0,0,0,0,0
1995d5cf6a5eea55,businesstech_motoring,https://businesstech.co.za/news/motoring/847426/the-indian-brand-selling-more-cars-in-south-africa-than-bmw-nissan-and-mercedes-benz/,"The Indian brand selling more cars in South Africa than BMW, Nissan, and Mercedes-Benz",2026-01-19T02:44:25Z,2026-01-08T14:00:00+00:00,2026-01-08T14:00:00Z,2026-01-08 14:00:00+00:00,2026,1,0,0,0,0,0,0,0
5dccadbc10c7dc8d,businesstech_motoring,https://businesstech.co.za/news/motoring/847014/riding-the-bullet-train-in-japan-south-africans-are-really-missing-out/,Riding the bullet train in Japan – South Africans are really missing out,2026-01-19T02:44:25Z,2026-01-06T05:00:00+00:00,2026-01-06T05:00:00Z,2026-01-06 05:00:00+00:00,2026,1,0,0,0,0,0,0,0
468fb866640c1ef4,businesstech_motoring,https://businesstech.co.za/news/motoring/847159/6-major-car-brands-recall-vehicles-in-south-africa/,6 major car brands recall vehicles in South Africa,2026-01-19T02:44:25Z,2026-01-05T12:00:00+00:00,2026-01-05T12:00:00Z,2026-01-05 12:00:00+00:00,2026,1,0,0,0,1,0,0,0
76d0a0ddab2a9f2a,businesstech_motoring,https://businesstech.co.za/news/motoring/846547/7-new-car-brands-that-launched-in-south-africa-in-2025/,7 new car brands that launched in South Africa in 2025,2026-01-19T02:44:26Z,2025-12-23T12:00:00+00:00,2025-12-23T12:00:00Z,2025-12-23 12:00:00+00:00,2025,12,1,1,0,0,0,0,0
8ad2187276f5c7b0,businesstech_motoring,https://businesstech.co.za/news/motoring/845732/discovery-sends-hijacking-warning-to-motorists-in-south-africa/,Discovery sends hijacking warning to motorists in South Africa,2026-01-19T02:44:26Z,2025-12-20T11:00:00+00:00,2025-12-20T11:00:00Z,2025-12-20 11:00:00+00:00,2025,12,0,0,0,0,0,0,0
87ebd5f15d308261,businesstech_motoring,https://businesstech.co.za/news/motoring/846572/warning-to-anyone-with-unpaid-fines-in-south-africa/,Warning to anyone with unpaid fines in South Africa,2026-01-19T02:44:26Z,2025-12-20T05:00:00+00:00,2025-12-20T05:00:00Z,2025-12-20 05:00:00+00:00,2025,12,0,0,0,0,0,0,0
fc9646c3620dc28c,businesstech_motoring,https://businesstech.co.za/news/motoring/846390/south-africa-kissed-these-28-cars-goodbye/,South Africa kissed these 28 cars goodbye,2026-01-19T02:44:26Z,2025-12-19T14:00:00+00:00,2025-12-19T14:00:00Z,2025-12-19 14:00:00+00:00,2025,12,0,0,0,0,0,0,0
cd4d0ebf6928bff2,businesstech_motoring,https://businesstech.co.za/news/motoring/845916/what-you-need-to-earn-to-buy-the-cheapest-audi-bmw-and-mercedes-in-south-africa-at-the-end-of-2025/,"What you need to earn to buy the cheapest Audi, BMW, and Mercedes in South Africa at the end of 2025",2026-01-19T02:44:26Z,2025-12-16T14:00:00+00:00,2025-12-16T14:00:00Z,2025-12-16 14:00:00+00:00,2025,12,0,0,0,0,0,0,0
9033d72b562ce467,businesstech_motoring,https://businesstech.co.za/news/motoring/846020/prepare-for-more-roadblocks-across-south-africa-this-is-what-youll-get-nailed-for/,Prepare for more roadblocks across South Africa – this is what you’ll get nailed for,2026-01-19T02:44:26Z,2025-12-16T08:00:00+00:00,2025-12-16T08:00:00Z,2025-12-16 08:00:00+00:00,2025,12,0,0,0,0,0,0,0
99b59bcace3a9b52,businesstech_motoring,https://businesstech.co.za/news/motoring/846274/the-most-dangerous-roads-to-travel-in-south-africa-this-december-2/,The most dangerous roads to travel in South Africa this December,2026-01-19T02:44:26Z,2025-12-13T11:00:00+00:00,2025-12-13T11:00:00Z,2025-12-13 11:00:00+00:00,2025,12,0,0,0,0,0,0,0
3fb01e2ad328a6c9,businesstech_motoring,https://businesstech.co.za/news/motoring/845563/one-top-car-brand-has-a-serious-perception-problem-in-south-africa/,One top car brand has a serious perception problem in South Africa,2026-01-19T02:44:26Z,2025-12-09T05:00:00+00:00,2025-12-09T05:00:00Z,2025-12-09 05:00:00+00:00,2025,12,0,0,0,0,0,0,0
30c1fac3ae40c3a8,businesstech_motoring,https://businesstech.co.za/news/motoring/843561/10-cars-being-targeted-by-hijackers-in-south-africa-with-3-new-additions/,10 cars being targeted by hijackers in South Africa – with 3 new additions,2026-01-19T02:44:26Z,2025-11-29T15:00:00+00:00,2025-11-29T15:00:00Z,2025-11-29 15:00:00+00:00,2025,11,0,0,0,0,0,0,0
5b0db25824777ec7,businesstech_motoring,https://businesstech.co.za/news/motoring/845041/how-much-it-costs-to-drive-vs-fly-from-joburg-to-cape-town-and-durban-for-the-holidays-wip/,How much it costs to drive vs fly from Joburg to Cape Town and Durban for the holidays,2026-01-19T02:44:26Z,2025-11-29T05:00:00+00:00,2025-11-29T05:00:00Z,2025-11-29 05:00:00+00:00,2025,11,0,0,0,0,0,0,0
685c8aa3cb34e0b0,businesstech_motoring,https://businesstech.co.za/news/motoring/843377/webuycars-hit-by-new-chinese-threat-in-south-africa/,WeBuyCars hit by new Chinese threat in South Africa,2026-01-19T02:44:26Z,2025-11-17T06:58:12+00:00,2025-11-17T06:58:12Z,2025-11-17 06:58:12+00:00,2025,11,0,0,0,0,0,0,0
72437e0226fe4616,businesstech_motoring,https://businesstech.co.za/news/motoring/843129/european-car-giant-bringing-new-luxury-cars-to-south-africa/,European car giant bringing new luxury cars to South Africa,2026-01-19T02:44:26Z,2025-11-14T09:30:00+00:00,2025-11-14T09:30:00Z,2025-11-14 09:30:00+00:00,2025,11,0,0,0,0,0,0,0
1fc40e0c40a0e8e6,businesstech_motoring,https://businesstech.co.za/news/motoring/842518/new-toyota-hilux-revealed-this-is-what-it-will-look-like/,New Toyota Hilux revealed – this is what it will look like,2026-01-19T02:44:26Z,2025-11-10T09:00:00+00:00,2025-11-10T09:00:00Z,2025-11-10 09:00:00+00:00,2025,11,0,1,0,0,0,0,1
c3fcd83a31369cb6,businesstech_motoring,https://businesstech.co.za/news/motoring/842251/the-most-popular-chinese-car-in-south-africa-with-60-units-sold-every-single-day/,The most popular Chinese car in South Africa — with 60 units sold every single day,2026-01-19T02:44:26Z,2025-11-09T08:00:00+00:00,2025-11-09T08:00:00Z,2025-11-09 08:00:00+00:00,2025,11,0,0,0,0,0,0,0
e5cdeb04958dacf5,businesstech_motoring,https://businesstech.co.za/news/motoring/841235/major-international-car-brand-wants-to-build-a-factory-in-south-africa/,Major international car brand wants to build a factory in South Africa,2026-01-19T02:44:27Z,2025-11-07T14:34:41+00:00,2025-11-07T14:34:41Z,2025-11-07 14:34:41+00:00,2025,11,0,0,0,0,0,0,0
482bc4048c5c3770,businesstech_motoring,https://businesstech.co.za/news/motoring/842190/south-africans-could-soon-say-goodbye-to-driving-licence-cards/,South Africans could soon say goodbye to driving licence cards,2026-01-19T02:44:27Z,2025-11-06T12:00:00+00:00,2025-11-06T12:00:00Z,2025-11-06 12:00:00+00:00,2025,11,0,0,0,0,0,0,0
0555c8e77c4083d3,businesstech_motoring,https://businesstech.co.za/news/motoring/841898/another-new-chinese-car-brand-launches-in-south-africa/,Another new Chinese car brand launches in South Africa,2026-01-19T02:44:27Z,2025-11-04T13:00:00+00:00,2025-11-04T13:00:00Z,2025-11-04 13:00:00+00:00,2025,11,1,1,0,0,0,0,0
8aa3715f2813623a,businesstech_motoring,https://businesstech.co.za/news/motoring/841481/new-rules-coming-for-car-licences-in-south-africa/,New rules coming for car licences in South Africa,2026-01-19T02:44:27Z,2025-11-02T05:00:00+00:00,2025-11-02T05:00:00Z,2025-11-02 05:00:00+00:00,2025,11,0,0,0,0,0,0,0
17d4da10cf396e64,businesstech_motoring,https://businesstech.co.za/news/motoring/841215/big-changes-for-driving-licences-in-south-africa-2/,Big changes for driving licences in South Africa,2026-01-19T02:44:27Z,2025-11-01T09:00:00+00:00,2025-11-01T09:00:00Z,2025-11-01 09:00:00+00:00,2025,11,0,0,0,0,0,0,0
59c8823a83139e0e,businesstech_motoring,https://businesstech.co.za/news/motoring/841347/new-high-tech-speed-cameras-coming-to-cape-town/,New high-tech speed cameras coming to Cape Town,2026-01-19T02:44:27Z,2025-11-01T07:00:00+00:00,2025-11-01T07:00:00Z,2025-11-01 07:00:00+00:00,2025,11,0,0,0,0,0,0,0
84a146b60c81a1f0,businesstech_motoring,https://businesstech.co.za/news/motoring/841208/major-chinese-carmaker-to-build-new-suv-in-south-africa/,Major Chinese carmaker building new SUV in South Africa,2026-01-19T02:44:27Z,2025-10-30T09:30:00+00:00,2025-10-30T09:30:00Z,2025-10-30 09:30:00+00:00,2025,10,0,0,0,0,0,0,0
22fee191c9750ae6,businesstech_motoring,https://businesstech.co.za/news/motoring/841276/webuycars-under-siege/,WeBuyCars under siege,2026-01-19T02:44:27Z,2025-10-30T05:00:00+00:00,2025-10-30T05:00:00Z,2025-10-30 05:00:00+00:00,2025,10,0,0,0,0,0,0,0
4af1a510281f571a,businesstech_motoring,https://businesstech.co.za/news/motoring/840925/a-first-of-its-kind-bakkie-launching-in-south-africa/,A first-of-its-kind bakkie launching in South Africa,2026-01-19T02:44:27Z,2025-10-27T08:00:00+00:00,2025-10-27T08:00:00Z,2025-10-27 08:00:00+00:00,2025,10,0,1,0,0,0,0,0
7259bcd93ddbe0c8,businesstech_motoring,https://businesstech.co.za/news/motoring/840161/chinas-largest-car-company-unveils-big-plans-for-south-africa/,China’s largest car company unveils big plans for South Africa,2026-01-19T02:44:27Z,2025-10-16T12:00:00+00:00,2025-10-16T12:00:00Z,2025-10-16 12:00:00+00:00,2025,10,0,1,0,0,0,0,1
42419a841dd17624,businesstech_motoring,https://businesstech.co.za/news/motoring/839501/warning-over-new-mafia-hijacking-south-africans-across-the-country/,Warning over new mafia hijacking South Africans across the country,2026-01-19T02:44:27Z,2025-10-14T15:00:00+00:00,2025-10-14T15:00:00Z,2025-10-14 15:00:00+00:00,2025,10,0,0,0,0,0,0,0
b4e03df003fd24b2,businesstech_motoring,https://businesstech.co.za/news/motoring/838977/new-problem-for-chinese-car-brands-in-south-africa/,New problem for Chinese car brands in South Africa,2026-01-19T02:44:28Z,2025-10-14T09:15:42+00:00,2025-10-14T09:15:42Z,2025-10-14 09:15:42+00:00,2025,10,0,0,1,0,0,0,0
cc9629459c5ddc70,businesstech_motoring,https://businesstech.co.za/news/motoring/839205/new-international-car-brand-launching-in-south-africa-this-month/,New international car brand launching in South Africa this month,2026-01-19T02:44:28Z,2025-10-07T12:02:58+00:00,2025-10-07T12:02:58Z,2025-10-07 12:02:58+00:00,2025,10,0,1,0,0,0,0,1
c1dea13bdb47dcf8,businesstech_motoring,https://businesstech.co.za/news/motoring/838917/new-laws-make-it-easier-for-south-africans-to-have-their-driving-licence-taken-away/,New laws make it easier for South Africans to have their driving licence taken away,2026-01-19T02:44:28Z,2025-10-05T11:00:00+00:00,2025-10-05T11:00:00Z,2025-10-05 11:00:00+00:00,2025,10,0,0,0,0,0,0,0
ea461444d7a5b825,businesstech_motoring,https://businesstech.co.za/news/motoring/838855/major-carmaker-cutting-back-operations-in-south-africa/,Major carmaker cutting back operations in South Africa,2026-01-19T02:44:28Z,2025-10-02T08:09:33+00:00,2025-10-02T08:09:33Z,2025-10-02 08:09:33+00:00,2025,10,0,0,0,0,0,0,0
becbb7c5029ccf49,businesstech_motoring,https://businesstech.co.za/news/motoring/838314/hijackers-have-a-new-target-in-south-africa-2/,Hijackers have a new target in South Africa,2026-01-19T02:44:28Z,2025-09-28T14:00:00+00:00,2025-09-28T14:00:00Z,2025-09-28 14:00:00+00:00,2025,9,0,0,0,0,0,0,0
b1927eb7c0b7dd0f,businesstech_motoring,https://businesstech.co.za/news/motoring/838342/full-scale-emergency-at-top-south-african-airport-activated/,Full-scale emergency at top South African airport activated,2026-01-19T02:44:28Z,2025-09-25T16:02:38+00:00,2025-09-25T16:02:38Z,2025-09-25 16:02:38+00:00,2025,9,0,0,0,0,0,0,0
2be5a9014a4b5444,businesstech_motoring,https://businesstech.co.za/news/motoring/838199/another-international-car-brand-making-a-comeback-in-south-africa/,Another international car brand making a comeback in South Africa,2026-01-19T02:44:28Z,2025-09-23T15:00:28+00:00,2025-09-23T15:00:28Z,2025-09-23 15:00:28+00:00,2025,9,0,0,0,0,0,0,0
210f39cfa3c4debf,businesstech_motoring,https://businesstech.co.za/news/motoring/837287/major-international-car-brand-expanding-in-south-africa/,Major international car brand expanding in South Africa,2026-01-19T02:44:28Z,2025-09-10T11:28:10+00:00,2025-09-10T11:28:10Z,2025-09-10 11:28:10+00:00,2025,9,0,0,0,0,0,0,1
9f60ccae5acb3e6d,businesstech_motoring,https://businesstech.co.za/news/motoring/836899/big-trouble-for-mercedes-in-south-africa/,Big trouble for Mercedes in South Africa,2026-01-19T02:44:28Z,2025-09-04T15:18:45+00:00,2025-09-04T15:18:45Z,2025-09-04 15:18:45+00:00,2025,9,0,0,0,0,0,0,0
b74d4394469e5566,businesstech_motoring,https://businesstech.co.za/news/motoring/835120/the-new-law-that-could-stop-people-from-selling-their-car-in-south-africa/,The new law that could stop people from selling their car in South Africa,2026-01-19T02:44:29Z,2025-08-26T15:00:00+00:00,2025-08-26T15:00:00Z,2025-08-26 15:00:00+00:00,2025,8,0,0,0,0,0,0,0
de76f6223199d521,businesstech_motoring,https://businesstech.co.za/news/motoring/835846/big-changes-coming-for-uber-and-bolt-in-south-africa/,Big changes coming for Uber and Bolt in South Africa,2026-01-19T02:44:29Z,2025-08-24T06:22:10+00:00,2025-08-24T06:22:10Z,2025-08-24 06:22:10+00:00,2025,8,0,0,0,0,0,0,0
879a7775c06ebb77,businesstech_motoring,https://businesstech.co.za/news/motoring/835698/south-africa-named-one-of-the-worlds-worst-countries-to-drive-in/,South Africa named one of the world’s worst countries to drive in,2026-01-19T02:44:30Z,2025-08-21T14:07:06+00:00,2025-08-21T14:07:06Z,2025-08-21 14:07:06+00:00,2025,8,0,0,0,0,0,0,0
ee72d3f21bf6443a,businesstech_motoring,https://businesstech.co.za/news/motoring/835361/major-ford-safety-recall-in-south-africa-these-are-the-models-affected/,Major Ford safety recall in South Africa – these are the models affected,2026-01-19T02:44:30Z,2025-08-18T15:06:45+00:00,2025-08-18T15:06:45Z,2025-08-18 15:06:45+00:00,2025,8,0,0,0,1,0,0,0
673619774389224a,businesstech_motoring,https://businesstech.co.za/news/motoring/835226/bad-news-for-driving-licence-cards-in-south-africa/,Bad news for driving licence cards in South Africa,2026-01-19T02:44:30Z,2025-08-17T05:53:13+00:00,2025-08-17T05:53:13Z,2025-08-17 05:53:13+00:00,2025,8,0,0,0,0,0,0,0
97e4d00f6080d3bc,businesstech_motoring,https://businesstech.co.za/news/motoring/835056/chinese-car-brands-in-south-africa-could-be-in-trouble/,Chinese car brands in South Africa could be in trouble,2026-01-19T02:44:30Z,2025-08-15T05:00:00+00:00,2025-08-15T05:00:00Z,2025-08-15 05:00:00+00:00,2025,8,0,0,1,0,0,0,1
3783a931176221a0,businesstech_motoring,https://businesstech.co.za/news/motoring/834916/international-car-brand-making-a-big-return-to-south-africa/,International car brand making a big return to South Africa,2026-01-19T02:44:30Z,2025-08-13T14:40:15+00:00,2025-08-13T14:40:15Z,2025-08-13 14:40:15+00:00,2025,8,0,1,0,0,0,1,0
abd09e0c3b4f190b,businesstech_motoring,https://businesstech.co.za/news/motoring/834697/big-trouble-for-mercedes-and-bmw-in-south-africa/,Big trouble for Mercedes and BMW in South Africa,2026-01-19T02:44:30Z,2025-08-12T11:59:44+00:00,2025-08-12T11:59:44Z,2025-08-12 11:59:44+00:00,2025,8,0,0,0,0,0,0,0
be96ef95b0154339,businesstech_motoring,https://businesstech.co.za/news/motoring/834033/joburg-responds-to-r7000-traffic-fine-squeeze/,"Joburg responds to R7,000 traffic fine squeeze",2026-01-19T02:44:30Z,2025-08-05T08:36:18+00:00,2025-08-05T08:36:18Z,2025-08-05 08:36:18+00:00,2025,8,0,0,0,0,0,0,0
d2559210dd56b2bf,businesstech_motoring,https://businesstech.co.za/news/motoring/833384/driving-licence-warning-for-south-africa-3/,Driving licence warning for South Africa,2026-01-19T02:44:30Z,2025-07-30T05:00:00+00:00,2025-07-30T05:00:00Z,2025-07-30 05:00:00+00:00,2025,7,0,0,0,0,0,0,0
921ede9060ea52e4,businesstech_motoring,https://businesstech.co.za/news/motoring/833151/mother-of-all-uber-shutdowns-to-hit-south-africa/,Mother of all Uber shutdowns to hit South Africa,2026-01-19T02:44:30Z,2025-07-28T07:00:00+00:00,2025-07-28T07:00:00Z,2025-07-28 07:00:00+00:00,2025,7,0,0,0,0,0,0,0
063f121b24e0262c,businesstech_motoring,https://businesstech.co.za/news/motoring/832082/what-south-africans-need-to-earn-to-afford-the-cheapest-audi-bmw-and-mercedes-benz-2015-vs-2025/,"What South Africans need to earn to afford the cheapest Audi, BMW, and Mercedes-Benz — 2015 vs 2025",2026-01-19T02:44:30Z,2025-07-26T11:00:00+00:00,2025-07-26T11:00:00Z,2025-07-26 11:00:00+00:00,2025,7,0,0,0,0,0,0,0
96c898641d69317d,businesstech_motoring,https://businesstech.co.za/news/motoring/832984/important-information-for-south-africans-that-drive-ford-vehicles/,Important information for South Africans that drive Ford vehicles,2026-01-19T02:44:30Z,2025-07-25T05:00:00+00:00,2025-07-25T05:00:00Z,2025-07-25 05:00:00+00:00,2025,7,0,0,0,1,0,0,0
3d616dc744e909b9,businesstech_motoring,https://businesstech.co.za/news/motoring/832149/south-africas-first-bullet-train-planned/,South Africa’s first bullet train planned,2026-01-19T02:44:30Z,2025-07-23T04:36:23+00:00,2025-07-23T04:36:23Z,2025-07-23 04:36:23+00:00,2025,7,0,0,0,0,0,0,0
1486eb0969608039,businesstech_motoring,https://businesstech.co.za/news/motoring/832135/major-american-car-brand-rolling-out-new-dealerships-across-south-africa/,Major American car brand rolling out new dealerships across South Africa,2026-01-19T02:44:30Z,2025-07-21T12:00:00+00:00,2025-07-21T12:00:00Z,2025-07-21 12:00:00+00:00,2025,7,0,0,1,0,0,1,0
dbbb816d3bd2dd72,businesstech_motoring,https://businesstech.co.za/news/motoring/832291/big-change-in-how-webuycars-sells-and-buys-cars-in-south-africa/,Big change in how WeBuyCars buys and sells cars in South Africa,2026-01-19T02:44:31Z,2025-07-21T11:00:00+00:00,2025-07-21T11:00:00Z,2025-07-21 11:00:00+00:00,2025,7,0,0,0,0,0,0,0
bc9e484bfcd3d17e,businesstech_motoring,https://businesstech.co.za/news/motoring/831127/santam-ceo-warning-to-south-africans-over-hijackings/,Santam CEO’s warning to South Africans over hijackings,2026-01-19T02:44:31Z,2025-07-20T14:00:00+00:00,2025-07-20T14:00:00Z,2025-07-20 14:00:00+00:00,2025,7,0,0,0,0,0,0,0
f58161d10953d147,businesstech_motoring,https://businesstech.co.za/news/motoring/831380/the-us-could-force-major-car-brand-to-close-its-factory-in-south-africa/,The US could force major car brand to close its factory in South Africa,2026-01-19T02:44:31Z,2025-07-16T09:00:00+00:00,2025-07-16T09:00:00Z,2025-07-16 09:00:00+00:00,2025,7,0,0,0,0,0,0,0
fbef7fc16a46593d,businesstech_motoring,https://businesstech.co.za/news/motoring/831313/warning-issued-to-range-rover-and-mercedes-benz-drivers-in-south-africa/,Warning issued to Range Rover and Mercedes-Benz drivers in South Africa,2026-01-19T02:44:31Z,2025-07-14T08:45:00+00:00,2025-07-14T08:45:00Z,2025-07-14 08:45:00+00:00,2025,7,0,0,0,1,0,0,0
80dca4aa76519501,businesstech_motoring,https://businesstech.co.za/news/motoring/831089/chinese-car-giant-looking-at-building-a-factory-in-south-africa/,Chinese car giant looking at building a factory in South Africa,2026-01-19T02:44:32Z,2025-07-10T13:30:00+00:00,2025-07-10T13:30:00Z,2025-07-10 13:30:00+00:00,2025,7,0,0,0,0,0,0,0
d9c6d089fff1164a,businesstech_motoring,https://businesstech.co.za/news/motoring/830884/driving-licence-demerit-system-gets-new-launch-date-for-south-africa/,South Africa’s driving licence demerit system gets new launch date,2026-01-19T02:44:32Z,2025-07-09T15:14:50+00:00,2025-07-09T15:14:50Z,2025-07-09 15:14:50+00:00,2025,7,0,1,0,0,0,0,0
dd571ca0f717d13e,businesstech_motoring,https://businesstech.co.za/news/motoring/830080/the-survival-of-these-businesses-under-threat-in-south-africa/,The survival of these businesses under threat in South Africa,2026-01-19T02:44:32Z,2025-07-07T05:00:00+00:00,2025-07-07T05:00:00Z,2025-07-07 05:00:00+00:00,2025,7,0,0,0,0,0,0,0
c219bdd63d1b04d7,businesstech_motoring,https://businesstech.co.za/news/motoring/828827/big-price-difference-between-petrol-and-electric-cars-in-south-africa/,Big price difference between petrol and electric cars in South Africa,2026-01-19T02:44:32Z,2025-07-05T11:00:00+00:00,2025-07-05T11:00:00Z,2025-07-05 11:00:00+00:00,2025,7,0,0,0,0,0,0,0
a4c222e1fd798087,businesstech_motoring,https://businesstech.co.za/news/motoring/829044/bad-news-for-anyone-who-cant-pay-cash-for-a-car-in-south-africa/,Bad news for anyone who can’t pay cash for a car in South Africa,2026-01-19T02:44:33Z,2025-07-01T13:02:57+00:00,2025-07-01T13:02:57Z,2025-07-01 13:02:57+00:00,2025,7,0,0,0,0,0,0,0
303e1804e9377060,businesstech_motoring,https://businesstech.co.za/news/motoring/829567/webuycars-responds-to-idea-of-selling-new-vehicles-in-south-africa/,WeBuyCars responds to idea of selling new vehicles in South Africa,2026-01-19T02:44:33Z,2025-07-01T06:32:35+00:00,2025-07-01T06:32:35Z,2025-07-01 06:32:35+00:00,2025,7,0,0,0,0,0,0,0
ea04dd351e9b0938,businesstech_motoring,https://businesstech.co.za/news/motoring/828140/major-threat-to-webuycars-and-weelee-in-south-africa/,Major threat to WeBuyCars and Weelee in South Africa,2026-01-19T02:44:33Z,2025-06-21T11:00:00+00:00,2025-06-21T11:00:00Z,2025-06-21 11:00:00+00:00,2025,6,0,0,0,0,0,0,0
e3d1fb0eddcf337b,businesstech_motoring,https://businesstech.co.za/news/motoring/828240/the-man-who-wants-to-build-a-sky-train-in-cape-town/,The man who wants to build a sky train in Cape Town,2026-01-19T02:44:33Z,2025-06-21T08:00:00+00:00,2025-06-21T08:00:00Z,2025-06-21 08:00:00+00:00,2025,6,0,0,0,0,0,0,0
64e7a478ae956dac,businesstech_motoring,https://businesstech.co.za/news/motoring/828514/formula-1-lining-up-a-big-comeback-in-south-africa/,Formula 1 lining up for a major comeback in South Africa,2026-01-19T02:44:33Z,2025-06-18T13:00:00+00:00,2025-06-18T13:00:00Z,2025-06-18 13:00:00+00:00,2025,6,0,0,0,0,0,0,0
39fee0423480c9fe,businesstech_motoring,https://businesstech.co.za/news/motoring/828363/big-problem-for-anyone-trying-to-renew-their-driving-licence-in-south-africa/,Big problem for anyone trying to renew their driving licence in South Africa,2026-01-19T02:44:33Z,2025-06-17T13:10:14+00:00,2025-06-17T13:10:14Z,2025-06-17 13:10:14+00:00,2025,6,0,0,0,0,0,0,0
adb947c70ada7555,businesstech_motoring,https://businesstech.co.za/news/motoring/827820/the-company-bringing-american-cars-back-to-the-south-african-market/,The company bringing American cars back to the South African market,2026-01-19T02:44:33Z,2025-06-14T11:00:00+00:00,2025-06-14T11:00:00Z,2025-06-14 11:00:00+00:00,2025,6,0,0,0,0,0,0,0
e6e83a6897091061,businesstech_motoring,https://businesstech.co.za/news/motoring/827632/well-known-south-african-company-hit-by-terrorist-attacks/,Well-known South African company hit by ‘terrorist attacks’,2026-01-19T02:44:33Z,2025-06-11T09:00:00+00:00,2025-06-11T09:00:00Z,2025-06-11 09:00:00+00:00,2025,6,0,0,0,0,0,0,0
9ede4d3b17d9b61f,businesstech_motoring,https://businesstech.co.za/news/motoring/827571/serious-threat-to-south-african-aviation-industry-with-1400-aircraft-grounded/,"Serious threat to South African aviation industry with 1,400 aircraft grounded",2026-01-19T02:44:33Z,2025-06-10T09:34:05+00:00,2025-06-10T09:34:05Z,2025-06-10 09:34:05+00:00,2025,6,0,0,0,0,0,0,0
97b3a865b2fa9cdb,businesstech_motoring,https://businesstech.co.za/news/motoring/826417/warning-for-anyone-buying-or-selling-a-used-car-in-south-africa/,Warning for anyone buying or selling a used car in South Africa,2026-01-19T02:44:33Z,2025-06-07T05:00:00+00:00,2025-06-07T05:00:00Z,2025-06-07 05:00:00+00:00,2025,6,0,0,0,0,0,0,0
c0eb662714f0de53,businesstech_motoring,https://businesstech.co.za/news/motoring/826604/the-tide-is-turning-for-one-of-south-africas-most-important-employers/,The tide is turning for one of South Africa’s most important employers,2026-01-19T02:44:33Z,2025-06-05T10:07:41+00:00,2025-06-05T10:07:41Z,2025-06-05 10:07:41+00:00,2025,6,0,0,0,0,0,0,0
113ca3b6e64eadd9,businesstech_motoring,https://businesstech.co.za/news/motoring/825851/warning-to-south-africans-thinking-of-buying-a-chinese-car/,Warning to South Africans thinking of buying a Chinese car,2026-01-19T02:44:33Z,2025-05-28T12:00:00+00:00,2025-05-28T12:00:00Z,2025-05-28 12:00:00+00:00,2025,5,0,0,0,0,0,0,0
537c121727197637,businesstech_motoring,https://businesstech.co.za/news/motoring/825573/the-suburb-with-the-most-reported-hijackings-in-south-africa/,The suburb with the most reported hijackings in South Africa,2026-01-19T02:44:34Z,2025-05-27T13:09:06+00:00,2025-05-27T13:09:06Z,2025-05-27 13:09:06+00:00,2025,5,0,0,0,0,0,0,0
1a6e051bf94d512e,businesstech_motoring,https://businesstech.co.za/news/motoring/825621/the-chinese-brand-that-wants-to-build-more-cars-in-south-africa/,The Chinese carmaker that wants to build more vehicles in South Africa,2026-01-19T02:44:34Z,2025-05-27T05:00:00+00:00,2025-05-27T05:00:00Z,2025-05-27 05:00:00+00:00,2025,5,0,0,0,0,0,0,0
d6ad9f814d0bd8c9,businesstech_motoring,https://businesstech.co.za/news/motoring/825099/all-the-chinese-cars-you-can-buy-in-south-africa-starting-at-r269900/,"All the Chinese cars you can buy in South Africa – starting at R269,900",2026-01-19T02:44:34Z,2025-05-24T08:00:00+00:00,2025-05-24T08:00:00Z,2025-05-24 08:00:00+00:00,2025,5,0,0,0,0,0,0,0
5cd3dcc8fe951c95,businesstech_motoring,https://businesstech.co.za/news/motoring/824795/big-changes-for-taxis-in-south-africa/,Big changes for taxis in South Africa,2026-01-19T02:44:34Z,2025-05-20T10:32:15+00:00,2025-05-20T10:32:15Z,2025-05-20 10:32:15+00:00,2025,5,0,0,0,0,0,0,0
